,player_id,player_name,player_team_id,player_team_name,player_position
0,117386,Bob Lacey,133,Oakland Athletics,Pitcher
0,117783,Bob Lindemann,133,Oakland Athletics,Outfielder
0,117853,Bob Locker,133,Oakland Athletics,Pitcher
0,118386,Bob Martyn,133,Oakland Athletics,Outfielder
0,118783,Bob McKinney,133,Oakland Athletics,Infielder
0,118846,Bob McNamara,133,Oakland Athletics,Infielder
0,119014,Bob Meyer,133,Oakland Athletics,Pitcher
0,120132,Bob Owchinko,133,Oakland Athletics,Pitcher
0,120397,Bob Pepper,133,Oakland Athletics,Pitcher
0,121219,Bob Rinker,133,Oakland Athletics,Catcher
0,121720,Bob Savage,133,Oakland Athletics,Pitcher
0,122080,Bob Shaw,133,Oakland Athletics,Pitcher
0,122083,Bob Shawkey,133,Oakland Athletics,Pitcher
0,122592,Bob Spicer,133,Oakland Athletics,Pitcher
0,123052,Bob Swift,133,Oakland Athletics,Catcher
0,123465,Bob Trice,133,Oakland Athletics,Pitcher
0,123481,Bob Trowbridge,133,Oakland Athletics,Pitcher
0,124064,Bob Welch,133,Oakland Athletics,Pitcher
0,124070,Bob Wellman,133,Oakland Athletics,Outfielder
0,111514,Bobby Brooks,133,Oakland Athletics,Outfielder
0,112257,Bobby Chouinard,133,Oakland Athletics,Pitcher
0,112640,Bobby Coombs,133,Oakland Athletics,Pitcher
0,450864,Bobby Cramer,133,Oakland Athletics,Pitcher
0,425853,Bobby Crosby,133,Oakland Athletics,Infielder
0,113235,Bobby Del Greco,133,Oakland Athletics,Outfielder
0,113912,Bobby Estalella,133,Oakland Athletics,Outfielder
0,282878,Bobby Kielty,133,Oakland Athletics,Outfielder
0,120753,Bobby Prescott,133,Oakland Athletics,Outfielder
0,122060,Bobby Shantz,133,Oakland Athletics,Pitcher
0,592833,Bobby Wahl,133,Oakland Athletics,Pitcher
0,124272,Bobby Wilkins,133,Oakland Athletics,Infielder
0,124492,Bobby Witt,133,Oakland Athletics,Pitcher
0,119749,Bobo Newsom,133,Oakland Athletics,Pitcher
0,110464,Bock Baker,133,Oakland Athletics,Pitcher
0,113832,Bones Ely,133,Oakland Athletics,Infielder
0,425818,Boof Bonser,133,Oakland Athletics,Pitcher
0,621471,Boog Powell,133,Oakland Athletics,Outfielder
0,433517,Brad Halsey,133,Oakland Athletics,Pitcher
0,489020,Brad Kilby,133,Oakland Athletics,Pitcher
0,117243,Brad Komminsk,133,Oakland Athletics,Outfielder
0,502166,Brad Mills,133,Oakland Athletics,Pitcher
0,121197,Brad Rigby,133,Oakland Athletics,Pitcher
0,446899,Brad Ziegler,133,Oakland Athletics,Pitcher
0,121489,Braggo Roth,133,Oakland Athletics,Outfielder
0,450315,Brandon Allen,133,Oakland Athletics,Infielder
0,518794,Brandon Hicks,133,Oakland Athletics,Infielder
0,276346,Brandon Inge,133,Oakland Athletics,Infielder
0,435221,Brandon McCarthy,133,Oakland Athletics,Pitcher
0,461235,Brandon Moss,133,Oakland Athletics,Hitter
0,110212,Brant Alyea,133,Oakland Athletics,Outfielder
0,114654,Brent Gates,133,Oakland Athletics,Infielder
0,118490,Brent Mayne,133,Oakland Athletics,Catcher
0,667670,Brent Rooker,133,Oakland Athletics,Outfielder
0,474463,Brett Anderson,133,Oakland Athletics,Pitcher
0,518649,Brett Eibner,133,Oakland Athletics,Outfielder
0,543434,Brett Lawrie,133,Oakland Athletics,Infielder
0,150423,Brett Laxton,133,Oakland Athletics,Pitcher
0,123387,Brett Tomko,133,Oakland Athletics,Pitcher
0,113521,Brian Doyle,133,Oakland Athletics,Infielder
0,150118,Brian Fuentes,133,Oakland Athletics,Pitcher
0,115488,Brian Harper,133,Oakland Athletics,Catcher
0,117091,Brian Kingman,133,Oakland Athletics,Pitcher
0,117708,Brian Lesher,133,Oakland Athletics,Outfielder
0,489295,Brian Schlitter,133,Oakland Athletics,Pitcher
0,122499,Brian Snyder,133,Oakland Athletics,Pitcher
0,117924,Bris Lord,133,Oakland Athletics,Outfielder
0,337392,Britt Reames,133,Oakland Athletics,Pitcher
0,116461,Brook Jacoby,133,Oakland Athletics,Infielder
0,462405,Brooks Conrad,133,Oakland Athletics,Infielder
0,501852,Bruce Billings,133,Oakland Athletics,Pitcher
0,111134,Bruce Bochte,133,Oakland Athletics,Infielder
0,117249,Bruce Konopka,133,Oakland Athletics,Infielder
0,622194,Bruce Maxwell,133,Oakland Athletics,Catcher
0,121302,Bruce Robinson,133,Oakland Athletics,Catcher
0,123899,Bruce Walton,133,Oakland Athletics,Pitcher
0,115274,Bruno Haas,133,Oakland Athletics,Pitcher
0,457762,Bryan Anderson,133,Oakland Athletics,Catcher
0,115516,Bubba Harris,133,Oakland Athletics,Pitcher
0,113042,Buck Danner,133,Oakland Athletics,Infielder
0,121480,Buck Ross,133,Oakland Athletics,Pitcher
0,123033,Buck Sweeney,133,Oakland Athletics,Outfielder
0,123321,Buck Thrasher,133,Oakland Athletics,Outfielder
0,113008,Bud Daley,133,Oakland Athletics,Pitcher
0,113123,Bud Davis,133,Oakland Athletics,Pitcher
0,119421,Bud Morse,133,Oakland Athletics,Infielder
0,123257,Bud Thomas,133,Oakland Athletics,Pitcher
0,111057,Buddy Blair,133,Oakland Athletics,Infielder
0,115183,Buddy Groom,133,Oakland Athletics,Pitcher
0,115402,Buddy Hancken,133,Oakland Athletics,Catcher
0,121445,Buddy Rosar,133,Oakland Athletics,Catcher
0,111793,Bullet Joe Bush,133,Oakland Athletics,Pitcher
0,115291,Bump Hadley,133,Oakland Athletics,Pitcher
0,572143,Burch Smith,133,Oakland Athletics,Pitcher
0,124124,Buzz Wetzel,133,Oakland Athletics,Pitcher
0,116174,Byron Houck,133,Oakland Athletics,Pitcher
0,670276,Cal Stevenson,133,Oakland Athletics,Outfielder
0,592135,Cam Bedrosian,133,Oakland Athletics,Pitcher
0,112882,Cap Crowell,133,Oakland Athletics,Pitcher
0,113534,Carl Doyle,133,Oakland Athletics,Pitcher
0,113669,Carl Duser,133,Oakland Athletics,Pitcher
0,116359,Carl Husta,133,Oakland Athletics,Infielder
0,119049,Carl Miles,133,Oakland Athletics,Pitcher
0,120951,Carl Ray,133,Oakland Athletics,Pitcher
0,121788,Carl Scheib,133,Oakland Athletics,Pitcher
0,471865,Carlos Gonzalez,133,Oakland Athletics,Outfielder
0,150289,Carlos Pena,133,Oakland Athletics,Infielder
0,542208,Carlos Perez,133,Oakland Athletics,Catcher
0,570702,Carlos Ramirez,133,Oakland Athletics,Pitcher
0,121095,Carlos Reyes,133,Oakland Athletics,Pitcher
0,118460,Carmen Mauro,133,Oakland Athletics,Outfielder
0,117488,Carney Lansford,133,Oakland Athletics,Infielder
0,111534,Carroll Brown,133,Oakland Athletics,Pitcher
0,124663,Carroll Yerkes,133,Oakland Athletics,Pitcher
0,542942,Carson Blair,133,Oakland Athletics,Catcher
0,489413,Casper Wells,133,Oakland Athletics,Outfielder
0,119026,Cass Michaels,133,Oakland Athletics,Infielder
0,116334,Catfish Hunter,133,Oakland Athletics,Pitcher
0,276914,Cedrick Bowers,133,Oakland Athletics,Pitcher
0,123421,Cesar Tovar,133,Oakland Athletics,Hitter
