,player_id,player_name,player_team_id,player_team_name,player_position
0,669947,Jesse Scholtens,145,Chicago White Sox,Pitcher
0,657757,Gavin Sheets,145,Chicago White Sox,Hitter
0,672820,Lenyn Sosa,145,Chicago White Sox,Infielder
0,683734,Andrew Vaughn,145,Chicago White Sox,Infielder
0,664874,Seby Zavala,145,Chicago White Sox,Catcher
0,453268,Daniel Bard,115,Colorado Rockies,Pitcher
0,656234,Jake Bird,115,Colorado Rockies,Pitcher
0,621389,Ty Blach,115,Colorado Rockies,Pitcher
0,453568,Charlie Blackmon,115,Colorado Rockies,Hitter
0,592178,Kris Bryant,115,Colorado Rockies,Outfielder
0,605612,Harold Castro,115,Colorado Rockies,Outfielder
0,543068,C.J. Cron,115,Colorado Rockies,Infielder
0,663562,Noah Davis,115,Colorado Rockies,Pitcher
0,602074,Yonathan Daza,115,Colorado Rockies,Outfielder
0,553869,Elias Diaz,115,Colorado Rockies,Catcher
0,686668,Brenton Doyle,115,Colorado Rockies,Outfielder
0,663372,Ryan Feltner,115,Colorado Rockies,Pitcher
0,607536,Kyle Freeland,115,Colorado Rockies,Pitcher
0,596295,Austin Gomber,115,Colorado Rockies,Pitcher
0,545341,Randal Grichuk,115,Colorado Rockies,Outfielder
0,543272,Brad Hand,115,Colorado Rockies,Pitcher
0,572955,Pierce Johnson,115,Colorado Rockies,Pitcher
0,659275,Dinelson Lamet,115,Colorado Rockies,Pitcher
0,664875,Justin Lawrence,115,Colorado Rockies,Pitcher
0,608566,German Marquez,115,Colorado Rockies,Pitcher
0,641857,Ryan McMahon,115,Colorado Rockies,Infielder
0,683232,Nick Mears,115,Colorado Rockies,Pitcher
0,660707,Elehuris Montero,115,Colorado Rockies,Infielder
0,519058,Mike Moustakas,115,Colorado Rockies,Infielder
0,595777,Jurickson Profar,115,Colorado Rockies,Outfielder
0,657756,Connor Seabold,115,Colorado Rockies,Pitcher
0,622608,Antonio Senzatela,115,Colorado Rockies,Pitcher
0,661531,Brian Serven,115,Colorado Rockies,Catcher
0,608718,Brent Suter,115,Colorado Rockies,Pitcher
0,678662,Ezequiel Tovar,115,Colorado Rockies,Infielder
0,676701,Alan Trejo,115,Colorado Rockies,Infielder
0,570632,Jose Urena,115,Colorado Rockies,Pitcher
0,642851,Austin Wynns,115,Colorado Rockies,Catcher
0,642715,Willy Adames,158,Milwaukee Brewers,Infielder
0,605119,Brian Anderson,158,Milwaukee Brewers,Infielder
0,670712,Mike Brosseau,158,Milwaukee Brewers,Infielder
0,669203,Corbin Burnes,158,Milwaukee Brewers,Pitcher
0,456713,Matt Bush,158,Milwaukee Brewers,Pitcher
0,605170,Victor Caratini,158,Milwaukee Brewers,Catcher
0,592222,Alex Claudio,158,Milwaukee Brewers,Pitcher
0,661388,William Contreras,158,Milwaukee Brewers,Catcher
0,664776,Jake Cousins,158,Milwaukee Brewers,Pitcher
0,642770,Javy Guerra,158,Milwaukee Brewers,Pitcher
